index,X,Y,OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,STATE_ID,ALT_NAME,ST_FIPS,OWNER,TTL_STAFF,BEDS,TRAUMA,HELIPAD
5516,-8132857.86132516,5095259.88443225,5675,506721,WATERBURY HOSPITAL,64 ROBBINS ST,WATERBURY,CT,6708,NOT AVAILABLE,(203) 573-6000,GENERAL ACUTE CARE,OPEN,357,NEW HAVEN,09009,USA,41.5597588460001,-73.058705204,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.elicense.ct.gov/lookup/generateroster.aspx,2020/08/12 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://www.waterburyhospital.org,070005,NOT AVAILABLE,9,NON-PROFIT,-999,357,LEVEL II,Y
5517,-8130409.4207399,5094285.04401149,5676,1306706,SAINT MARYS HOSPITAL,56 FRANKLIN ST,WATERBURY,CT,6706,NOT AVAILABLE,(203) 574-6000,GENERAL ACUTE CARE,OPEN,168,NEW HAVEN,09009,USA,41.5532058590001,-73.036710488,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.elicense.ct.gov/lookup/generateroster.aspx,2020/08/12 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.stmh.org/index.html,070016,NOT AVAILABLE,9,NON-PROFIT,-999,168,LEVEL II,Y
5518,-10359586.5667825,3868001.24679406,5677,161571040,CLAIBORNE MEMORIAL MEDICAL CENTER,620 EAST COLLEGE STREET,HOMER,LA,71040,NOT AVAILABLE,(318) 927-2024,GENERAL ACUTE CARE,OPEN,47,CLAIBORNE,22027,USA,32.794064377,-93.061749501,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,2020/08/15 00:00:00+00,IMAGERY/OTHER,2015/05/29 00:00:00+00,http://www.claibornemedical.com/,NOT AVAILABLE,HOMER MEMORIAL HOSPITAL,22,NOT AVAILABLE,-999,47,NOT AVAILABLE,Y
5519,-8144868.06686294,5040315.04150423,5678,906610,BRIDGEPORT HOSPITAL,267 GRANT STREET,BRIDGEPORT,CT,6610,NOT AVAILABLE,(203) 384-3000,GENERAL ACUTE CARE,OPEN,383,FAIRFIELD,09001,USA,41.189377382,-73.166594716,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.elicense.ct.gov/lookup/generateroster.aspx,2020/08/12 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.bridgeporthospital.org,070010,NOT AVAILABLE,9,NON-PROFIT,-999,383,LEVEL II,Y
5520,-8148776.21866895,5042041.16136125,5679,2306606,ST VINCENT'S MEDICAL CENTER,2800 MAIN ST,BRIDGEPORT,CT,6606,NOT AVAILABLE,(203) 576-5551,GENERAL ACUTE CARE,OPEN,473,FAIRFIELD,09001,USA,41.2010451800001,-73.201702241,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.elicense.ct.gov/lookup/generateroster.aspx,2020/08/12 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.stvincents.org,070028,NOT AVAILABLE,9,NON-PROFIT,-999,473,LEVEL II,Y
5521,-8175993.0128527,5072271.41481627,5680,2606810,DANBURY HOSPITAL,24 HOSPITAL AVE,DANBURY,CT,6810,NOT AVAILABLE,(203) 797-7000,GENERAL ACUTE CARE,OPEN,371,FAIRFIELD,09001,USA,41.4050509030001,-73.446194863,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.elicense.ct.gov/lookup/generateroster.aspx,2020/08/12 00:00:00+00,IMAGERY,2014/03/12 00:00:00+00,http://www.danburyhospital.org,070033,NOT AVAILABLE,9,NON-PROFIT,-999,371,LEVEL II,Y
5522,-10856094.322116,5675171.30366863,5681,1357274,SANFORD HOSPITAL WEBSTER,1401 WEST FIRST STREET,WEBSTER,SD,57274,NOT AVAILABLE,(605) 345-3336,CRITICAL ACCESS,OPEN,25,DAY,46037,USA,45.3397727720001,-97.521954554,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.sd.gov/ph04lassnet/rptph04licenselist.aspx,2020/08/09 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.sanfordhealth.org,NOT AVAILABLE,NOT AVAILABLE,46,NON-PROFIT,-999,25,TRH,Y
5523,-9204757.64030286,3527188.42206981,5682,20932055,LAKE CITY MEDICAL CENTER,340 NW COMMERCE DR,LAKE CITY,FL,32055,NOT AVAILABLE,(386) 719-9010,GENERAL ACUTE CARE,OPEN,67,COLUMBIA,12023,USA,30.1837289960001,-82.687744749,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2020/08/14 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.lakecitymedical.com,9955,NOT AVAILABLE,12,PROPRIETARY,-999,67,NOT AVAILABLE,Y
5524,-10258794.0295735,3830860.94224354,5683,162671291,LOUISIANA EXTENDED CARE HOSPITAL OF WEST MONROE,503 MCMILLAN ROAD,WEST MONROE,LA,71291,NOT AVAILABLE,(318) 329-4300,LONG TERM CARE,OPEN,21,OUACHITA,22073,USA,32.513159892,-92.156314734,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,2020/08/15 00:00:00+00,IMAGERY/OTHER,2015/05/30 00:00:00+00,http://lhcgroup.com/locations/louisiana-extended-care-hospital-of-west-monroe,NOT AVAILABLE,NOT AVAILABLE,22,NOT AVAILABLE,-999,21,NOT AVAILABLE,Y
5525,-10465914.1033262,5060842.19292913,5684,10550273,MADISON COUNTY HEALTHCARE SYSTEM,300 WEST HUTCHINGS STREET,WINTERSET,IA,50273,NOT AVAILABLE,(515) 462-2373,CRITICAL ACCESS,OPEN,25,MADISON,19121,USA,41.327997022,-94.016906013,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dia-hfd.iowa.gov/dia_hfd/ctlentitysearch.do,2020/08/08 00:00:00+00,IMAGERY/OTHER,2016/04/15 00:00:00+00,http://www.madisonhealth.com,NOT AVAILABLE,NOT AVAILABLE,19,GOVERNMENT - LOCAL,-999,25,LEVEL IV,Y
5526,-8838173.13481626,4912720.37582281,5685,9015650,EXCELA HEALTH LATROBE HOSPITAL,1 MELLON WAY,LATROBE,PA,15650,NOT AVAILABLE,(412) 537-1000,GENERAL ACUTE CARE,OPEN,188,WESTMORELAND,42129,USA,40.3211439390001,-79.3946601069999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,2020/08/08 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.excelahealth.org/patients-and-visitors/hospitals-facilities/hospitals/excela-latrobe.aspx,122600,NOT AVAILABLE,42,NON-PROFIT,-999,188,NOT AVAILABLE,Y
5527,-8855967.90952687,4909749.77948996,5686,25315601,EXCELA HEALTH WESTMORELAND HOSPITAL,532 WEST PITTSBURGH STREET,GREENSBURG,PA,15601,NOT AVAILABLE,(724) 832-4000,GENERAL ACUTE CARE,OPEN,364,WESTMORELAND,42129,USA,40.300795195,-79.554513288,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,2020/08/08 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.excelahealth.org/patients-and-visitors/hospitals-facilities/hospitals/excela-westmoreland.aspx,750300,NOT AVAILABLE,42,NON-PROFIT,-999,364,NOT AVAILABLE,Y
5528,-8811450.87914015,5137539.55311077,5687,22416365,WARREN GENERAL HOSPITAL,"TWO CRESCENT PARK WEST, PO BOX 68",WARREN,PA,16365,NOT AVAILABLE,(814) 723-3300,GENERAL ACUTE CARE,OPEN,89,WARREN,42123,USA,41.843328001,-79.1546099999999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,2020/08/08 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.wgh.org,490400,NOT AVAILABLE,42,NON-PROFIT,-999,89,NOT AVAILABLE,Y
5529,-11018699.5325385,5240536.55991609,5688,3168713,WEST HOLT MEMORIAL HOSPITAL,406 W NEELY ST,ATKINSON,NE,68713,NOT AVAILABLE,(402) 925-2811,CRITICAL ACCESS,OPEN,18,HOLT,31089,USA,42.5288883160001,-98.982662012,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,2020/08/08 00:00:00+00,IMAGERY,2020/04/07 00:00:00+00,http://www.westholtmed.org,281343,NOT AVAILABLE,31,NON-PROFIT,-999,18,LEVEL IV,Y
5530,-12392158.2003484,4059737.71431354,5689,6785541,BANNER PAYSON MEDICAL CENTER,807 S. PONDEROSA,PAYSON,AZ,85541,NOT AVAILABLE,(928) 474-3220,GENERAL ACUTE CARE,OPEN,44,GILA,04007,USA,34.230076782,-111.320651146,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.azdhs.gov/als/databases/,2020/08/10 00:00:00+00,IMAGERY,2013/12/10 00:00:00+00,http://www.paysonhospital.com,NOT AVAILABLE,NOT AVAILABLE,4,PROPRIETARY,-999,44,LEVEL IV,Y
5531,-8926784.99604939,4901750.61361327,5690,3715317,CANONSBURG GENERAL HOSPITAL,100 MEDICAL BOULEVARD,CANONSBURG,PA,15317,NOT AVAILABLE,(724) 873-5838,GENERAL ACUTE CARE,OPEN,104,WASHINGTON,42125,USA,40.2459700000001,-80.1906739999999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,2020/08/08 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.wpahs.org/locations/canonsburg-hospital,035700,NOT AVAILABLE,42,NON-PROFIT,-999,104,NOT AVAILABLE,Y
5532,-8895675.87390261,4892455.39334438,5691,10115063,MONONGAHELA VALLEY HOSPITAL,1163 COUNTRY CLUB ROAD,MONONGAHELA,PA,15063,NOT AVAILABLE,(724) 258-1000,GENERAL ACUTE CARE,OPEN,210,WASHINGTON,42125,USA,40.1822060000001,-79.911216001,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,2020/08/08 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.monvalleyhospital.com,137000,NOT AVAILABLE,42,NON-PROFIT,-999,210,NOT AVAILABLE,Y
5533,-8518248.36488242,5158018.45396532,5692,21118840,ROBERT PACKER HOSPITAL,ONE GUTHRIE SQUARE,SAYRE,PA,18840,NOT AVAILABLE,(570) 888-6666,GENERAL ACUTE CARE,OPEN,238,BRADFORD,42015,USA,41.9802300010001,-76.520727001,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,2020/08/08 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.guthrie.org,440600,NOT AVAILABLE,42,NON-PROFIT,-999,238,LEVEL II,Y
5534,-10517105.1189005,5514060.43173941,5693,4656073,NEW ULM MEDICAL CENTER,1324 FIFTH STREET NORTH,NEW ULM,MN,56073,NOT AVAILABLE,(507) 217-5000,CRITICAL ACCESS,OPEN,62,BROWN,27015,USA,44.3133362950001,-94.47676273,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,2020/08/08 00:00:00+00,IMAGERY,2014/03/12 00:00:00+00,https://www.allinahealth.org/new-ulm-medical-center/,839,NOT AVAILABLE,27,NON-PROFIT,-999,62,LEVEL IV,Y
5535,-8366248.05673467,4909772.95905558,5694,5018901,FOUNDATIONS BEHAVIORAL HEALTH,833 EAST BUTLER AVENUE,DOYLESTOWN,PA,18901,NOT AVAILABLE,(215) 345-0444,PSYCHIATRIC,OPEN,54,BUCKS,42017,USA,40.300954,-75.155285001,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,2020/08/08 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.fbh.com,049800,NOT AVAILABLE,42,PROPRIETARY,-999,54,NOT AVAILABLE,N
5536,-8476986.08920341,5320489.31011444,5695,8213203,ST JOSEPH'S HOSPITAL HEALTH CENTER,301 PROSPECT AVE,SYRACUSE,NY,13203,NOT AVAILABLE,(315) 448-5111,GENERAL ACUTE CARE,OPEN,431,ONONDAGA,36067,USA,43.055933075,-76.1500616719999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,2020/08/19 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.sjhsyr.org/,3301003H,NOT AVAILABLE,36,NON-PROFIT,-999,431,NOT AVAILABLE,N
5537,-8334205.63186575,4892578.66222609,5696,5519114,ARIA HEALTH BUCKS COUNTY,380 NORTH OXFORD VALLEY ROAD,LANGHORNE,PA,19114,NOT AVAILABLE,(215) 612-4000,GENERAL ACUTE CARE,OPEN,112,BUCKS,42017,USA,40.1830520010001,-74.867443001,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,2020/08/08 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.ariahealth.org/campus-information--1--2,061803,NOT AVAILABLE,42,NON-PROFIT,-999,112,NOT AVAILABLE,Y
5538,-8385256.41638507,4918822.12300726,5697,5918960,GRAND VIEW HOSPITAL,700 LAWN AVENUE,SELLERSVILLE,PA,18960,NOT AVAILABLE,(215) 453-4601,GENERAL ACUTE CARE,OPEN,202,BUCKS,42017,USA,40.3629220010001,-75.326040001,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,2020/08/08 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.gvh.org,071000,NOT AVAILABLE,42,NON-PROFIT,-999,202,NOT AVAILABLE,Y
5539,-8334185.65380201,4881225.67057823,5698,9119007,LOWER BUCKS HOSPITAL,501 BATH ROAD,BRISTOL,PA,19007,NOT AVAILABLE,(215) 785-9200,GENERAL ACUTE CARE,OPEN,186,BUCKS,42017,USA,40.1050915550001,-74.867263535,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,2020/08/08 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.lowerbuckshospital.org,123100,NOT AVAILABLE,42,NON-PROFIT,-999,186,NOT AVAILABLE,N
5540,-10157350.5870418,3537260.60911747,5699,162870764,ACCORD REHABILITAION HOSPITAL,59215 RIVER WEST DRIVE,PLAQUEMINE,LA,70764,NOT AVAILABLE,(225) 687-8100,REHABILITATION,OPEN,10,IBERVILLE,22047,USA,30.261910433,-91.245032785,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://new.dhh.louisiana.gov/index.cfm/directory/category/169,2020/08/15 00:00:00+00,IMAGERY/OTHER,2015/05/30 00:00:00+00,http://www.mmoinc.com,NOT AVAILABLE,NOT AVAILABLE,22,NOT AVAILABLE,-999,10,NOT AVAILABLE,Y
5541,-10242681.8316004,3526752.5215416,5700,163970508,POST ACUTE SPECIALTY HOSPITAL OF LAFAYETTE,204 ENERGY DRIVE PARKWAY,LAFAYETTE,LA,70508,NOT AVAILABLE,(337) 232-1905,LONG TERM CARE,OPEN,50,LAFAYETTE,22055,USA,30.1803440850001,-92.0115763969999,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,2020/08/15 00:00:00+00,IMAGERY/OTHER,2015/06/01 00:00:00+00,http://www.postacutelafayette.com/,NOT AVAILABLE,KINDRED HOSPITAL LAFEYETTE,22,NOT AVAILABLE,-999,50,NOT AVAILABLE,N
5542,-8537708.97699605,4853877.00414684,5702,15617402,OSS ORTHOPAEDIC SPECIALTY HOSPITAL,1861 POWDER MILL ROAD,YORK,PA,17402,NOT AVAILABLE,(717) 718-2000,GENERAL ACUTE CARE,OPEN,30,YORK,42133,USA,39.9169224070001,-76.6955446539999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,2020/08/08 00:00:00+00,IMAGERY,2014/01/06 00:00:00+00,http://www.osshospital.com,225300,NOT AVAILABLE,42,PROPRIETARY,-999,30,NOT AVAILABLE,N
5543,-12454655.2202616,3929989.85146852,5703,186685248,PHOENIX ER & MEDICAL HOSPITAL,3050 SOUTH DOBSON ROAD,CHANDLER,AZ,85248,NOT AVAILABLE,(713) 660-0557,GENERAL ACUTE CARE,OPEN,-999,MARICOPA,04013,USA,33.2609326960001,-111.882071428,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.azdhs.gov/als/databases/,2020/09/16 00:00:00+00,IMAGERY/OTHER,2020/05/05 00:00:00+00,https://www.phoenixerhospital.com/,MED7223,NOT AVAILABLE,4,NOT AVAILABLE,-999,-999,NOT AVAILABLE,N
5544,-8540264.46585456,4858054.39569662,5704,17217405,YORK HOSPITAL,1001 SOUTH GEORGE STREET,YORK,PA,17405,NOT AVAILABLE,(717) 851-2345,GENERAL ACUTE CARE,OPEN,572,YORK,42133,USA,39.9456980000001,-76.7185010009999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,2020/08/08 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.wellspan.org/offices-locations/hospitals/wellspan-york-hospital/,250300,NOT AVAILABLE,42,NON-PROFIT,-999,572,LEVEL I,Y
5545,-8903902.16141061,4929518.85134331,5705,9715219,UPMC MERCY,1400 LOCUST STREET,PITTSBURGH,PA,15219,NOT AVAILABLE,(412) 232-7143,GENERAL ACUTE CARE,OPEN,495,ALLEGHENY,42003,USA,40.4360990000001,-79.985113999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,2020/08/08 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.upmc.com/locations/hospitals/mercy/pages/default.aspx,136100,NOT AVAILABLE,42,NON-PROFIT,-999,495,LEVEL I,Y
5546,-8915704.99142746,4934859.35144703,5706,10815136,OHIO VALLEY GENERAL HOSPITAL,25 HECKEL ROAD,MCKEES ROCKS,PA,15136,NOT AVAILABLE,(412) 777-6161,GENERAL ACUTE CARE,OPEN,138,ALLEGHENY,42003,USA,40.4726039280001,-80.091140625,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,2020/08/08 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.ohiovalleyhospital.org,150400,NOT AVAILABLE,42,NON-PROFIT,-999,138,NOT AVAILABLE,Y
5547,-8901185.16099534,4930496.56241609,5707,11315213,UPMC PRESBYTERIAN,200 LOTHROP STREET,PITTSBURGH,PA,15213,NOT AVAILABLE,(412) 647-5286,GENERAL ACUTE CARE,OPEN,1592,ALLEGHENY,42003,USA,40.442783616,-79.960706769,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,2020/08/08 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.upmc.com/locations/hospitals/presbyterian/pages/default.aspx,163300,NOT AVAILABLE,42,NON-PROFIT,-999,1592,LEVEL I,Y
5548,-8893989.9102696,4937320.1926559,5708,12615215,UPMC ST MARGARET,815 FREEPORT ROAD,PITTSBURGH,PA,15215,NOT AVAILABLE,(412) 784-4000,GENERAL ACUTE CARE,OPEN,249,ALLEGHENY,42003,USA,40.4894183050001,-79.8960707319999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,2020/08/08 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.upmc.com/locations/hospitals/st-margaret/pages/default.aspx,195900,NOT AVAILABLE,42,NON-PROFIT,-999,249,NOT AVAILABLE,Y
5549,-10859124.1546794,5037407.95127625,5709,7868651,ANNIE JEFFREY MEMORIAL COUNTY HEALTH CENTER,531 BEEBE ST,OSCEOLA,NE,68651,NOT AVAILABLE,(402) 747-2031,CRITICAL ACCESS,OPEN,16,POLK,31143,USA,41.1697220520001,-97.549172003,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,2020/08/08 00:00:00+00,IMAGERY,2020/04/07 00:00:00+00,http://www.ajhc.org,281314,NOT AVAILABLE,31,GOVERNMENT - LOCAL,-999,16,LEVEL IV,Y
5550,-10840837.5992902,5079713.93447047,5710,3568601,COLUMBUS COMMUNITY HOSPITAL,4600 38TH ST,COLUMBUS,NE,68601,NOT AVAILABLE,(402) 564-7118,GENERAL ACUTE CARE,OPEN,51,PLATTE,31141,USA,41.4551780480001,-97.384901081,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,2020/08/08 00:00:00+00,IMAGERY,2020/04/07 00:00:00+00,http://www.columbushosp.org,280111,NOT AVAILABLE,31,NON-PROFIT,-999,51,LEVEL III,Y
5551,-11199670.3711449,4895838.81711946,5711,6269001,COMMUNITY HOSPITAL,1301 EAST H ST,MCCOOK,NE,69001,NOT AVAILABLE,(308) 344-2650,CRITICAL ACCESS,OPEN,25,RED WILLOW,31145,USA,40.205422791,-100.608350715,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,2020/08/08 00:00:00+00,IMAGERY,2020/04/07 00:00:00+00,http://www.chmccook.org,281363,NOT AVAILABLE,31,NON-PROFIT,-999,25,LEVEL IV,Y
5552,-10690851.395246,5050422.54324707,5712,4868114,MIDWEST SURGICAL HOSPITAL LLC,7915 FARNAM DRIVE,OMAHA,NE,68114,NOT AVAILABLE,(402) 399-1900,GENERAL ACUTE CARE,OPEN,19,DOUGLAS,31055,USA,41.257670003,-96.0375520859999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,2020/08/08 00:00:00+00,IMAGERY,2020/04/07 00:00:00+00,http://www.mwsurgicalhospital.com,280131,NOT AVAILABLE,31,PROPRIETARY,-999,19,NOT AVAILABLE,N
5553,-8906529.98111014,4932129.13511684,5713,14415212,KINDRED HOSPITAL PITTSBURGH NORTH SHORE,1004 ARCH STREET,PITTSBURGH,PA,15212,NOT AVAILABLE,(412) 323-5800,LONG TERM CARE,CLOSED,72,ALLEGHENY,42003,USA,40.453944043,-80.008720105,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",http://www.pasda.psu.edu/uci/datasummary.aspx?dataset=909,2016/09/26 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.kindrednorthshore.com/,212400,NOT AVAILABLE,42,PROPRIETARY,-999,72,NOT AVAILABLE,N
5554,-8900326.17527658,4933970.37917292,5714,18115224,CHILDRENS HOSPITAL OF PITTSBURGH,ONE CHILDRENS HOSPITAL DR 4401 PENN AVE,PITTSBURGH,PA,15224,NOT AVAILABLE,(412) 692-5325,GENERAL ACUTE CARE,OPEN,296,ALLEGHENY,42003,USA,40.4665287440001,-79.952990369,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,2020/08/08 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.chp.edu/chp/home,291200,NOT AVAILABLE,42,NON-PROFIT,-999,296,LEVEL I,Y
5555,-8877468.01259918,4928399.18242199,5715,18815146,FORBES HOSPITAL,2570 HAYMAKER ROAD,MONROEVILLE,PA,15146,NOT AVAILABLE,(412) 858-2000,GENERAL ACUTE CARE,OPEN,350,ALLEGHENY,42003,USA,40.4284430010001,-79.747652,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,2020/08/08 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,https://www.ahn.org/locations/forbes-hospital,311100,WEST PENN HOSPITAL FORBES REGIONAL CAMPUS,42,NON-PROFIT,-999,350,LEVEL II,Y
5556,-9900597.48033483,4621526.57745769,5716,101262864,GOOD SAMARITAN REGIONAL HEALTH CENTER MT VERNON,1 GOOD SAMARITAN WAY,MT. VERNON,IL,62864,NOT AVAILABLE,(618) 242-4600,GENERAL ACUTE CARE,OPEN,134,JEFFERSON,17081,USA,38.2974176980001,-88.938580385,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/dataset/410idph_hospital_directory,2020/06/29 00:00:00+00,IMAGERY/OTHER,2015/01/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,17,NOT AVAILABLE,-999,134,NOT AVAILABLE,Y
5557,-9981751.39276264,4686578.5187493,5717,100062249,ST. JOSEPH'S HOSPITAL,12886 TROXLER AVENUE,HIGHLAND,IL,62249,NOT AVAILABLE,(618) 651-2600,CRITICAL ACCESS,OPEN,25,MADISON,17119,USA,38.754583745,-89.667598384,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/dataset/410idph_hospital_directory,2020/06/29 00:00:00+00,IMAGERY/OTHER,2015/01/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,17,NON-PROFIT,-999,25,NOT AVAILABLE,Y
5558,-10493404.6192248,4725406.15569303,5718,7764014,ST. MARY'S MEDICAL CENTER,201 WEST R.D. MIZE RD,BLUE SPRINGS,MO,64014,NOT AVAILABLE,(816) 228-5900,GENERAL ACUTE CARE,OPEN,146,JACKSON,29095,USA,39.0260671460001,-94.2638575189999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,2020/08/08 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://www.stmaryskc.com/,H130,NOT AVAILABLE,29,NON-PROFIT,-999,146,LEVEL II,Y
5559,-9917209.394953,5094262.29133291,5719,101561342,MENDOTA COMMUNITY HOSPITAL - DBA OSF SAINT PAUL MEDICAL CENTER,1401 EAST 12TH STREET,MENDOTA,IL,61342,NOT AVAILABLE,(815) 539-7461,CRITICAL ACCESS,OPEN,25,LA SALLE,17099,USA,41.5530529050001,-89.0878077529999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/dataset/410idph_hospital_directory,2020/06/29 00:00:00+00,IMAGERY/OTHER,2015/01/17 00:00:00+00,https://www.osfhealthcare.org/saint-paul/,NOT AVAILABLE,OSF ST PAUL,17,NOT AVAILABLE,-999,25,NOT AVAILABLE,Y
