row_id,icd9_code,short_title,long_title
3676,9763,remov cystostomy tube,removal of cystostomy tube
3677,9764,remov urin drainage nec,removal of other urinary drainage device
3678,9093,c & s-lower gi,"microscopic examination of specimen from lower gastrointestinal tract and of stool, culture and sensitivity"
3679,9094,parasitology-lower gi,"microscopic examination of specimen from lower gastrointestinal tract and of stool, parasitology"
3680,9095,toxicology-lower gi,"microscopic examination of specimen from lower gastrointestinal tract and of stool, toxicology"
3681,9096,cell blk/pap-lower gi,"microscopic examination of specimen from lower gastrointestinal tract and of stool, cell block and papanicolaou smear"
3682,9099,micro exam-lower gi nec,"microscopic examination of specimen from lower gastrointestinal tract and of stool, other microscopic examination"
3683,9101,bact smear-bili/pancreas,"microscopic examination of specimen from liver, biliary tract, and pancreas, bacterial smear"
3684,9102,culture-bili/pancreas,"microscopic examination of specimen from liver, biliary tract, and pancreas, culture"
3685,9103,c & s-bili/pancreas,"microscopic examination of specimen from liver, biliary tract, and pancreas, culture and sensitivity"
3686,9104,parasitology-bili/pancr,"microscopic examination of specimen from liver, biliary tract, and pancreas, parasitology"
3687,9105,toxicology-bili/pancreas,"microscopic examination of specimen from liver, biliary tract, and pancreas, toxicology"
3688,9106,cell blk/pap-bili/pancre,"microscopic examination of specimen from liver, biliary tract, and pancreas, cell block and papanicolaou smear"
3689,9109,micro exam-bili/panc nec,"microscopic examination of specimen from liver, biliary tract, and pancreas, other microscopic examination"
3690,9111,bact smear-peritoneum,"microscopic examination of peritoneal and retroperitoneal specimen, bacterial smear"
3691,9112,culture-peritoneum,"microscopic examination of peritoneal and retroperitoneal specimen, culture"
3692,9113,c & s-peritoneum,"microscopic examination of peritoneal and retroperitoneal specimen, culture and sensitivity"
3693,9114,parasitology-peritoneum,"microscopic examination of peritoneal and retroperitoneal specimen, parasitology"
3694,9115,toxicology-peritoneum,"microscopic examination of peritoneal and retroperitoneal specimen, toxicology"
3695,9116,cell blk/pap-peritoneum,"microscopic examination of peritoneal and retroperitoneal specimen, cell block and papanicolaou smear"
3696,9119,micro exam-periton nec,"microscopic examination of peritoneal and retroperitoneal specimen, other microscopic examination"
3697,9121,bact smear-upper urinary,"microscopic examination of specimen from kidney, ureter, perirenal and periureteral tissue, bacterial smear"
3698,9122,culture-upper urinary,"microscopic examination of specimen from kidney, ureter, perirenal and periureteral tissue, culture"
3699,9123,c & s-upper urinary,"microscopic examination of specimen from kidney, ureter, perirenal and periureteral tissue, culture and sensitivity"
3700,9124,parasitology-upper urin,"microscopic examination of specimen from kidney, ureter, perirenal and periureteral tissue, parasitology"
3701,9125,toxicology-upper urinary,"microscopic examination of specimen from kidney, ureter, perirenal and periureteral tissue, toxicology"
3702,9126,cell blk/pap-upper urin,"microscopic examination of specimen from kidney, ureter, perirenal and periureteral tissue, cell block and papanicolaou smear"
3703,9765,remov urethral stent,removal of urethral stent
3704,9769,remov other urin device,removal of other device from urinary system
3705,9771,removal iud,removal of intrauterine contraceptive device
3706,9772,remov intrauterine pack,removal of intrauterine pack
3707,9773,remov vaginal diaphragm,removal of vaginal diaphragm
3708,9774,removal oth vag pessary,removal of other vaginal pessary
3709,9775,remov vag/vulv packing,removal of vaginal or vulvar packing
3710,9779,remov other genit device,removal of other device from genital tract
3711,9781,remov retroperiton drain,removal of retroperitoneal drainage device
3712,9782,remov peritoneal drain,removal of peritoneal drainage device
3713,9783,remov abdom wall suture,removal of abdominal wall sutures
3714,9784,remov trunk suture nec,"removal of sutures from trunk, not elsewhere classified"
3715,9785,remov trunk packing nec,"removal of packing from trunk, not elsewhere classified"
3716,9786,remov abdomen device nec,removal of other device from abdomen
3717,9787,remov trunk device nec,removal of other device from trunk
3718,9788,remov ext immobilization,removal of external immobilization device
3719,9789,remov therapeut dev nec,removal of other therapeutic device
3720,9801,remov intralum mouth fb,removal of intraluminal foreign body from mouth without incision
3721,9802,remov intralum esoph fb,removal of intraluminal foreign body from esophagus without incision
3722,9803,remov intralum gastr fb,removal of intraluminal foreign body from stomach and small intestine without incision
3723,9804,remov intralum colon fb,removal of intraluminal foreign body from large intestine without incision
3724,9805,remov intralum rect fb,removal of intraluminal foreign body from rectum and anus without incision
3725,9811,remov intralum ear fb,removal of intraluminal foreign body from ear without incision
3726,9812,remov intralum nose fb,removal of intraluminal foreign body from nose without incision
3727,9813,remov intralum pharyn fb,removal of intraluminal foreign body from pharynx without incision
3728,9814,remov intralum laryn fb,removal of intraluminal foreign body from larynx without incision
3729,9815,remov intralum trach fb,removal of intraluminal foreign body from trachea and bronchus without incision
3730,9816,remov intralum uter fb,removal of intraluminal foreign body from uterus without incision
3731,9817,remov intralum vag fb,removal of intraluminal foreign body from vagina without incision
3732,9818,remov intralum stoma fb,removal of intraluminal foreign body from artificial stoma without incision
3733,9819,remove intralum ureth fb,removal of intraluminal foreign body from urethra without incision
3734,9820,removal of fb nos,"removal of foreign body, not otherwise specified"
3735,9821,removal superfic fb eye,removal of superficial foreign body from eye without incision
3736,9822,removal head/neck fb,removal of other foreign body without incision from head and neck
3737,9823,removal vulvar fb,removal of foreign body from vulva without incision
3738,9129,micro exam-uppr urin nec,"microscopic examination of specimen from kidney, ureter, perirenal and periureteral tissue, other microscopic examination"
3739,9131,bact smear-lower urinary,"microscopic examination of specimen from bladder, urethra, prostate, seminal vesicle, perivesical tissue, and of urine and semen, bacterial smear"
3740,9132,culture-lower urinary,"microscopic examination of specimen from bladder, urethra, prostate, seminal vesicle, perivesical tissue, and of urine and semen, culture"
3741,9133,c & s-lower urinary,"microscopic examination of specimen from bladder, urethra, prostate, seminal vesicle, perivesical tissue, and of urine and semen, culture and sensitivity"
3742,9134,parasitlolgy-lower urin,"microscopic examination of specimen from bladder, urethra, prostate, seminal vesicle, perivesical tissue, and of urine and semen, parasitology"
3743,9135,toxicology-lower urinary,"microscopic examination of specimen from bladder, urethra, prostate, seminal vesicle, perivesical tissue, and of urine and semen, toxicology"
3744,9136,cell blk/pap-lower urin,"microscopic examination of specimen from bladder, urethra, prostate, seminal vesicle, perivesical tissue, and of urine and semen, cell block and papanicolaou smear"
3745,9139,micro exam-low urin nec,"microscopic examination of specimen from bladder, urethra, prostate, seminal vesicle, perivesical tissue, and of urine and semen, other microscopic examination"
3746,9141,bact smear-female genit,"microscopic examination of specimen from female genital tract, bacterial smear"
3747,9142,culture-female genital,"microscopic examination of specimen from female genital tract, culture"
3748,9143,c & s-female genital,"microscopic examination of specimen from female genital tract, culture and sensitivity"
3749,9144,parasitology-female gen,"microscopic examination of specimen from female genital tract, parasitology"
3750,9145,toxicology-female genit,"microscopic examination of specimen from female genital tract, toxicology"
3751,9146,cell blk/pap-female gen,"microscopic examination of specimen from female genital tract, cell block and papanicolaou smear"
3752,9149,micro exam-femal gen nec,"microscopic examination of specimen from female genital tract, other microscopic examination"
3753,9151,bact smear-musculoskel,"microscopic examination of specimen from musculoskeletal system and of joint fluid, bacterial smear"
3754,9152,culture-musculoskeletal,"microscopic examination of specimen from musculoskeletal system and of joint fluid, culture"
3755,9153,c & s-musculoskeletal,"microscopic examination of specimen from musculoskeletal system and of joint fluid, culture and sensitivity"
3756,9154,parasitology-musculoskel,"microscopic examination of specimen from musculoskeletal system and of joint fluid, parasitology"
3757,9155,toxicology-musculoskel,"microscopic examination of specimen from musculoskeletal system and of joint fluid, toxicology"
3758,9156,cell blk/pap-musculoskel,"microscopic examination of specimen from musculoskeletal system and of joint fluid, cell block and papanicolaou smear"
3759,9824,removal scrotal/penis fb,removal of foreign body from scrotum or penis without incision
3760,9825,removal trunk fb nec,"removal of other foreign body without incision from trunk except scrotum, penis, or vulva"
3761,9826,removal fb from hand,removal of foreign body from hand without incision
3762,9827,removal fb from arm,"removal of foreign body without incision from upper limb, except hand"
3763,9828,removal fb from foot,removal of foreign body from foot without incision
3764,9829,removal fb from leg,"removal of foreign body without incision from lower limb, except foot"
3765,9851,eswl kid/ureter/bladder,"extracorporeal shockwave lithotripsy [eswl] of the kidney, ureter and/or bladder"
3766,9852,eswl gb/bile duct,extracorporeal shockwave lithotripsy [eswl] of the gallbladder and/or bile duct
3767,9859,eswl other sites,extracorporeal shockwave lithotripsy of other sites
3768,9900,periop aut trans hol bld,perioperative autologous transfusion of whole blood or blood components
3769,9901,exchange transfusion,exchange transfusion
3770,9902,transfus prev auto blood,transfusion of previously collected autologous blood
3771,9903,whole blood transfus nec,other transfusion of whole blood
3772,9904,packed cell transfusion,transfusion of packed cells
3773,9905,platelet transfusion,transfusion of platelets
3774,9906,coag factor transfusion,transfusion of coagulation factors
3775,9907,serum transfusion nec,transfusion of other serum
3776,9908,blood expander transfus,transfusion of blood expander
3777,9909,transfusion nec,transfusion of other substance
3778,9910,inject/inf thrombo agent,injection or infusion of thrombolytic agent
3779,9911,inject rh immune globul,injection of rh immune globulin
3780,9912,allergy immunization,immunization for allergy
3781,9913,autoimmune dis immunizat,immunization for autoimmune disease
