row_id,itemid,label,linksto
9787,225247,fluid removed description (thcen),chartevents
9788,225250,complications (thcen),chartevents
9789,225254,indication (pacen),chartevents
9790,225255,ultrasound (pacen),chartevents
9791,225256,insertion site prepped and draped (pacen),chartevents
9792,225257,lidocaine 1% (pacen),chartevents
9793,225260,entry site (pacen),chartevents
9794,225261,fluid removed (pacen),chartevents
9795,225262,fluid removed description (pacen),chartevents
9796,225267,difficult to intubate,chartevents
9797,225271,induction/drugs/doses (intubation),chartevents
9798,225277,ett position (cm at teeth),chartevents
9799,225278,ett route,chartevents
9800,225280,called out,chartevents
9801,225281,indications (picc),chartevents
9802,225283,hand cleansing prior to procedure (picc),chartevents
9803,225284,picc ordered on poe,chartevents
9804,225285,catheter repositioned (picc),chartevents
9805,225287,transparent dressing applied and dated (picc),chartevents
9806,225288,follow-up x-ray ordered (picc),chartevents
9807,225289,attending/supervisor is clinician operator (picc),chartevents
9808,225290,present during key moments and agree with checklist (picc),chartevents
9809,225291,indication (intubation),chartevents
9810,225292,unable to complete airway assessment (intubation),chartevents
9811,225294,mouth opening (intubation),chartevents
9812,225295,thyromental distance (intubation),chartevents
9813,225296,mandibular prognatism (intubation),chartevents
9814,225297,teeth/dentition (intubation),chartevents
9815,225298,neck rom (intubation),chartevents
9816,225300,no drugs administered (intubation),chartevents
9817,225301,rsi (intubation),chartevents
9818,225302,pre-oxygentated (intubation),chartevents
9819,225303,mask ventilation (intubation),chartevents
9820,225304,blade / equipment (intubation),chartevents
9821,225306,number of attempts (intubation),chartevents
9822,225307,oral ett,chartevents
9823,225308,nasal ett,chartevents
9824,225309,art bp systolic,chartevents
9825,225310,art bp diastolic,chartevents
9826,225312,art bp mean,chartevents
9827,225313,bed bath,chartevents
9828,225323,dialysis catheter site appear,chartevents
9829,225331,tunneled (hickman) site appear,chartevents
9830,225048,knee location - immobilizer,chartevents
9831,225050,warming device status,chartevents
9832,225052,cooling device status,chartevents
9833,225054,anti embolic device status,chartevents
9834,225059,past medical history,chartevents
9835,225067,is the spokesperson the health care proxy,chartevents
9836,225070,unable to assess psychological,chartevents
9837,225072,living situation,chartevents
9838,225074,any fear in relationships,chartevents
9839,225076,emotional / physical / sexual harm by partner or close relation,chartevents
9840,225078,social work consult,chartevents
9841,225082,pregnant,chartevents
9842,225085,post menopausal,chartevents
9843,225086,unable to assess cognitive / perceptual,chartevents
9844,225087,visual / hearing deficit,chartevents
9845,225090,interpreter,chartevents
9846,225091,unable to assess activity / mobility,chartevents
9847,225092,self adl,chartevents
9848,225094,history of slips / falls,chartevents
9849,225097,balance,chartevents
9850,225099,judgement,chartevents
9851,225101,use of assistive devices,chartevents
9852,225103,intravenous  / iv access prior to admission,chartevents
9853,225105,unable to assess habits,chartevents
9854,225106,etoh,chartevents
9855,225108,tobacco use,chartevents
9856,225110,recreational drug use,chartevents
9857,225112,unable to assess pain,chartevents
9858,225113,currently experiencing pain,chartevents
9859,225117,unable to assess nutrition / education,chartevents
9860,225118,difficulty swallowing,chartevents
9861,225120,appetite,chartevents
9862,225122,special diet,chartevents
9863,225124,unintentional weight loss >10 lbs.,chartevents
9864,225126,dialysis patient,chartevents
9865,225129,unable to assess teaching / learning needs,chartevents
9866,225131,teaching directed toward,chartevents
9867,225133,discharge needs,chartevents
9868,225135,consults,chartevents
9869,225137,patient valuables,chartevents
9870,225142,money given to hospital cashier,chartevents
9871,225175,see chart for initial patient assessment,chartevents
9872,225176,range of motion status,chartevents
9873,225180,pt splint status #1,chartevents
9874,225182,pt splint status #2,chartevents
9875,225183,current goal,chartevents
9876,225184,eye care,chartevents
9877,225185,skin care,chartevents
9878,225187,back care,chartevents
9879,225188,cough/deep breath,chartevents
9880,225189,incentive spirometry,chartevents
9881,225190,pin care,chartevents
9882,225191,ostomy care,chartevents
9883,225192,collar care,chartevents
9884,225194,pt splint status #3,chartevents
9885,225196,pt splint status #4,chartevents
9886,225206,multi lumen zero/calibrate,chartevents
9887,225209,cash amount,chartevents
9888,225210,arterial line zero/calibrate,chartevents
9889,225217,trauma line site appear,chartevents
9890,225379,indwelling port (portacath) site appear,chartevents
9891,225387,presep catheter site appear,chartevents
9892,225388,presep catheter waveform appear,chartevents
9893,225389,presep catheter zero/calibrate,chartevents
9894,225395,triple introducer site appear,chartevents
9895,225397,triple introducer waveform appear,chartevents
9896,225398,triple introducer zero/calibrate,chartevents
9897,225409,vna / home infusion,chartevents
9898,225410,acute rehab,chartevents
9899,225411,patient on vent,chartevents
9900,225491,patient identified correctly by 2 means (thcen),chartevents
9901,225492,verification of (thcen),chartevents
9902,225498,timeout performed by (pacen),chartevents
9903,225499,patient identified correctly by 2 means (pacen),chartevents
9904,225500,verification of (pacen),chartevents
9905,225501,insertion kit used (pacen),chartevents
9906,225503,hand cleansing prior to procedure (pacen),chartevents
9907,225504,site cleaned with chloraprep (pacen),chartevents
9908,225506,barrier precautions in place (pacen),chartevents
9909,225510,patient (bronch),chartevents
9910,225511,indications (bronch),chartevents
9911,225513,route (bronch),chartevents
9912,225514,type (bronch),chartevents
9913,225516,location (bronch),chartevents
9914,225518,services (bronch),chartevents
9915,225524,complications (bronch),chartevents
9916,225526,bronchoalveolar lavage (bal) / washing (bronch),chartevents
9917,225527,endobronchial ultrasound (ebus) (bronch),chartevents
9918,225528,brushings (bronch),chartevents
9919,225529,transbronchial biopsy (bronch),chartevents
9920,225530,transbronchial needle aspirate (bronch),chartevents
9921,225531,conscious sedation used (bronch),chartevents
9922,225532,photodynamic therapy pdt (bronch),chartevents
9923,225533,autofluorescence af (bronch),chartevents
9924,225536,hand cleansing prior to procedure (bronch),chartevents
9925,225538,barrier precautions in place (bronch),chartevents
9926,225539,timeout performed by (bronch),chartevents
9927,225540,patient identified correctly (bronch),chartevents
9928,225541,verification of (bronch),chartevents
9929,225550,side (a-line),chartevents
9930,225552,insertion site (a-line),chartevents
9931,225556,replaced previous arterial line over wire,chartevents
9932,225565,insertion kit used (a-line),chartevents
9933,225567,hand cleansing prior to procedure (a-line),chartevents
9934,225568,site cleaned with chloraprep(tm) (a-line),chartevents
9935,225571,number of attempts required to place line (a-line),chartevents
9936,225573,transparent dressing applied and dated (a-line),chartevents
9937,225575,arterial line ordered on poe,chartevents
9938,225578,indications (cvl),chartevents
9939,225580,is alternative vascular access present (cvl),chartevents
9940,225581,location (cvl),chartevents
9941,225585,ett depth (intubation),chartevents
9942,225586,stylette (intubation),chartevents
9943,225587,bougie (intubation),chartevents
9944,225588,tube secured (intubation),chartevents
9945,225590,tracheal confirmation (intubation),chartevents
9946,225592,ett size (intubation),chartevents
9947,225593,best larynx view obtained (intubation),chartevents
9948,225596,timeout performed by (lp),chartevents
9949,225597,patient identified correctly (lp),chartevents
9950,225413,skilled nursing facility,chartevents
9951,225414,home without services,chartevents
9952,225415,home with services,chartevents
9953,225416,long term care custodial non-medicare certified,chartevents
9954,225417,assisted living,chartevents
9955,225418,va hospital,chartevents
9956,225419,hospice inpatient,chartevents
9957,225420,hospice home,chartevents
9958,225421,dme,chartevents
9959,225422,transportation,chartevents
9960,225423,free care pharmacy,chartevents
9961,225424,patient/family/team understand & agree with plan,chartevents
9962,225485,insertion kit used (thcen),chartevents
9963,225486,hand cleansing prior to procedure (thcen),chartevents
9964,225487,barrier precautions in place (thcen),chartevents
9965,225488,follow-up x-ray ordered (thcen),chartevents
9966,225489,site cleansed with chloraprep (thcen),chartevents
9967,225490,timeout performed by (thcen),chartevents
9968,225339,iabp site appear,chartevents
9969,225341,iabp art. waveform appear,chartevents
9970,225342,iabp zero/calibrate,chartevents
9971,225347,midline site appear,chartevents
9972,225355,pa catheter site appear,chartevents
9973,225357,pa catheter waveform appear,chartevents
9974,225358,pa catheter zero/calibrate,chartevents
9975,225371,pheresis catheter site appear,chartevents
9976,225788,triple introducer dressing type,chartevents
9977,225790,site cleaned with chloraprep(tm) (picc),chartevents
9978,225806,volume in (pd),chartevents
9979,225807,volume out (pd),chartevents
9980,225810,dwell time (peritoneal dialysis),chartevents
9981,225811,cv - past medical history,chartevents
9982,225813,baseline pain level,chartevents
9983,225598,verification of (lp),chartevents
9984,225599,insertion kit used (lp),chartevents
9985,225601,hand cleansing prior to procedure (lp),chartevents
9986,225602,barrier precautions in place (lp),chartevents
9987,225607,hand cleansing prior to procedure (pa line),chartevents
9988,225608,insertion kit used (pa line),chartevents
9989,225609,site cleaned with chloraprep(tm) (pa line),chartevents
9990,225612,alkaline phosphate,chartevents
9991,225615,location (pa line),chartevents
9992,225622,zbrain natiuretic peptide (bnp),chartevents
9993,225623,number of attempts require to place line (pa line),chartevents
9994,225624,bun,chartevents
9995,225625,calcium non-ionized,chartevents
9996,225628,ck-mb fraction (%),chartevents
9997,225629,guidewire (pa line),chartevents
9998,225630,ultrasound (pa line),chartevents
9999,225631,side (pa line),chartevents
10000,225632,zck-mb,chartevents
10001,225633,acuity (pa line),chartevents
10002,225634,ck (cpk),chartevents
10003,225636,d-dimer,chartevents
10004,225637,differential-atyps,chartevents
10005,225638,differential-bands,chartevents
10006,225639,differential-basos,chartevents
10007,225640,differential-eos,chartevents
10008,225641,differential-lymphs,chartevents
10009,225642,differential-monos,chartevents
10010,225643,differential-neuts,chartevents
10011,225644,zdigoxin,chartevents
10012,225645,zphenytoin (dilantin),chartevents
10013,225646,transparent dressing applied and dated (pa line),chartevents
10014,225647,pa line ordered on poe,chartevents
10015,225648,follow-up x-rayordered (pa line),chartevents
10016,225651,direct bilirubin,chartevents
10017,225655,zfk506,chartevents
10018,225656,freeform chemistry,chartevents
10019,225657,freeform coags,chartevents
10020,225658,freeform drug level,chartevents
10021,225659,freeform enzymes,chartevents
10022,225660,freeform hematology,chartevents
10023,225662,zgentamicin (peak),chartevents
10024,225664,glucose finger stick,chartevents
10025,225667,ionized calcium,chartevents
10026,225668,lactic acid,chartevents
10027,225670,zldl measured,chartevents
10028,225671,ldl calculated,chartevents
10029,225672,lipase,chartevents
10030,225674,mixed venous o2% sat,chartevents
10031,225676,zphenobarbital,chartevents
10032,225677,phosphorous,chartevents
10033,225678,zplatelet count,chartevents
10034,225679,zprocan,chartevents
10035,225680,zprocan napa,chartevents
10036,225683,zsed rate,chartevents
10037,225684,serum osmolality,chartevents
10038,225685,thiocynate,chartevents
10039,225686,zthrombin,chartevents
10040,225688,ztobramycin (peak),chartevents
10041,225689,insertion kit used (picc line),chartevents
10042,225690,total bilirubin,chartevents
10043,225692,total granulocyte count (tgc),chartevents
10044,225693,triglyceride,chartevents
10045,225694,ztropinin - t,chartevents
10046,225695,uric acid,chartevents
10047,225697,zvancomycin (peak),chartevents
10048,225698,tco2 (calc) arterial,chartevents
10049,225700,immediate complications (cvl),chartevents
10050,225701,transparent dressing applied and dated (cvl),chartevents
10051,225702,follow-up chest x-ray ordered (cvl),chartevents
10052,225704,site cleaned with chloraprep(tm) (cvl),chartevents
10053,225705,hand cleansing prior to procedure (cvl),chartevents
10054,225706,insertion kit used (cvl),chartevents
10055,225707,central line ordered on poe,chartevents
