row_id,icd9_code,short_title,long_title
11753,e9685,asslt-transport vehicle,assault by transport vehicle
11754,e9686,assault - air gun,assault by air gun
11755,e9687,human bite - assault,assault by human bite
11756,e9688,assault nec,assault by other specified means
11757,e9689,assault nos,assault by unspecified means
11758,e969,late effect assault,late effects of injury purposely inflicted by other person
11759,e970,legal intervent-firearm,injury due to legal intervention by firearms
11760,e971,legal intervent-explosiv,injury due to legal intervention by explosives
11761,86819,intra-abdom inj nec-open,"injury to other and multiple intra-abdominal organs, with open wound into cavity"
11762,8690,internal inj nos-closed,internal injury to unspecified or ill-defined organs without mention of open wound into cavity
11763,8691,internal injury nos-open,internal injury to unspecified or ill-defined organs with open wound into cavity
11764,8700,lac eyelid skn/perioculr,laceration of skin of eyelid and periocular area
11765,8701,full-thicknes lac eyelid,"laceration of eyelid, full-thickness, not involving lacrimal passages"
11766,8702,lac eyelid inv lacrm pas,laceration of eyelid involving lacrimal passages
11767,8703,penetr wnd orbit w/o fb,"penetrating wound of orbit, without mention of foreign body"
11768,8704,penetrat wnd orbit w fb,penetrating wound of orbit with foreign body
11769,8708,opn wnd ocular adnex nec,other specified open wounds of ocular adnexa
11770,8709,opn wnd ocular adnex nos,unspecified open wound of ocular adnexa
11771,8710,ocular lac w/o prolapse,ocular laceration without prolapse of intraocular tissue
11772,8711,ocular lacera w prolapse,ocular laceration with prolapse or exposure of intraocular tissue
11773,8712,rupture eye w tissu loss,rupture of eye with partial loss of intraocular tissue
11774,8713,avulsion of eye,avulsion of eye
11775,8714,laceration of eye nos,unspecified laceration of eye
11776,8715,penetrat magnet fb eye,penetration of eyeball with magnetic foreign body
11777,8716,penetrat fb nec eye,penetration of eyeball with (nonmagnetic) foreign body
11778,8717,ocular penetration nos,unspecified ocular penetration
11779,8719,opn wound of eyeball nos,unspecified open wound of eyeball
11780,87200,opn wound extern ear nos,"open wound of external ear, unspecified site, without mention of complication"
11781,87201,open wound of auricle,"open wound of auricle, ear, without mention of complication"
11782,87202,opn wound auditory canal,"open wound of auditory canal, without mention of complication"
11783,87210,opn wnd ex ear nos-compl,"open wound of external ear, unspecified site, complicated"
11784,87211,open wound auricle-compl,"open wound of auricle, ear, complicated"
11785,87212,open wnd aud canal-compl,"open wound of auditory canal, complicated"
11786,87261,open wound of ear drum,"open wound of ear drum, without mention of complication"
11787,87262,open wound of ossicles,"open wound of ossicles, without mention of complication"
11788,87263,open wnd eustachian tube,"open wound of eustachian tube, without mention of complication"
11789,87264,open wound of cochlea,"open wound of cochlea, without mention of complication"
11790,87269,open wound of ear nec,"open wound of other and multiple sites of ear, without mention of complication"
11791,67680,lactation dis nec-unspec,"other disorders of lactation, unspecified as to episode of care or not applicable"
11792,67681,lactation dis nec-deliv,"other disorders of lactation, delivered, with or without mention of antepartum condition"
11793,7396,somat dysfunc lower extr,"nonallopathic lesions, lower extremities"
11794,7397,somat dysfunc upper extr,"nonallopathic lesions, upper extremities"
11795,7398,somat dysfunc rib cage,"nonallopathic lesions, rib cage"
11796,7399,somatic dysfunction nec,"nonallopathic lesions, abdomen and other sites"
11797,7400,anencephalus,anencephalus
11798,7401,craniorachischisis,craniorachischisis
11799,7402,iniencephaly,iniencephaly
11800,74100,spin bif w hydroceph nos,"spina bifida with hydrocephalus, unspecified region"
11801,74101,spin bif w hydrceph-cerv,"spina bifida with hydrocephalus, cervical region"
11802,74102,spin bif w hydrceph-dors,"spina bifida with hydrocephalus, dorsal (thoracic) region"
11803,74103,spin bif w hydrceph-lumb,"spina bifida with hydrocephalus, lumbar region"
11804,74190,spina bifida,"spina bifida without mention of hydrocephalus, unspecified region"
11805,74191,spina bifida-cerv,"spina bifida without mention of hydrocephalus, cervical region"
11806,74192,spina bifida-dorsal,"spina bifida without mention of hydrocephalus, dorsal (thoracic) region"
11807,74193,spina bifida-lumbar,"spina bifida without mention of hydrocephalus, lumbar region"
11808,7420,encephalocele,encephalocele
11809,7421,microcephalus,microcephalus
11810,7422,"reduction deform, brain",congenital reduction deformities of brain
11811,7423,congenital hydrocephalus,congenital hydrocephalus
11812,7424,brain anomaly nec,other specified congenital anomalies of brain
11813,74251,diastematomyelia,diastematomyelia
11814,74253,hydromyelia,hydromyelia
11815,74259,spinal cord anomaly nec,other specified congenital anomalies of spinal cord
11816,7428,nervous system anom nec,other specified congenital anomalies of nervous system
11817,7429,nervous system anom nos,"unspecified congenital anomaly of brain, spinal cord, and nervous system"
11818,74300,clinic anophthalmos nos,"clinical anophthalmos, unspecified"
11819,74303,congen cystic eyeball,"cystic eyeball, congenital"
11820,74306,cryptophthalmos,cryptophthalmos
11821,74310,microphthalmos nos,"microphthalmos, unspecified"
11822,74311,simple microphthalmos,simple microphthalmos
11823,74312,microphth w oth eye anom,microphthalmos associated with other anomalies of eye and adnexa
11824,74320,buphthalmos nos,"buphthalmos, unspecified"
11825,74321,simple buphthalmos,simple buphthalmos
11826,74322,buphthal w oth eye anom,buphthalmos associated with other ocular anomalies
11827,74330,congenital cataract nos,"congenital cataract, unspecified"
11828,74331,capsular cataract,congenital capsular and subcapsular cataract
11829,74332,cortical/zonular catarac,congenital cortical and zonular cataract
11830,74333,nuclear cataract,congenital nuclear cataract
11831,74334,cong tot/subtot cataract,"total and subtotal cataract, congenital"
11832,74335,congenital aphakia,congenital aphakia
11833,74336,anomalies of lens shape,congenital anomalies of lens shape
11834,74337,congenital ectopic lens,congenital ectopic lens
11835,74339,cong catar/lens anom nec,other congenital cataract and lens anomalies
11836,74341,anom corneal size/shape,congenital anomalies of corneal size and shape
11837,74342,cong cornea opac aff vis,"corneal opacities, interfering with vision, congenital"
11838,74343,cong corneal opacit nec,"other corneal opacities, congenital"
11839,74344,anom anter chamber-eye,"specified congenital anomalies of anterior chamber, chamber angle, and related structures"
11840,74345,aniridia,aniridia
11841,74346,anom iris & cil body nec,other specified congenital anomalies of iris and ciliary body
11842,74347,anomalies of sclera,specified congenital anomalies of sclera
11843,74348,mult anom anter seg-eye,multiple and combined congenital anomalies of anterior segment
11844,74349,anom anter seg nec-eye,other congenital anomalies of anterior segment
11845,74351,vitreous anomalies,vitreous anomalies
11846,74352,fundus coloboma,fundus coloboma
11847,74353,cong chorioretinal degen,"chorioretinal degeneration, congenital"
11848,74354,cong fold/cyst post eye,congenital folds and cysts of posterior segment
11849,74355,cong macular change-eye,congenital macular changes
11850,74356,cong retinal changes nec,"other retinal changes, congenital"
11851,74357,optic disc anomalies,specified congenital anomalies of optic disc
11852,74358,vascular anom post eye,vascular anomalies
11853,74359,post segmnt anom nec-eye,other congenital anomalies of posterior segment
11854,74361,congenital ptosis,congenital ptosis
11855,74362,congenital eyelid deform,congenital deformities of eyelids
11856,74363,spec anom of eyelid nec,other specified congenital anomalies of eyelid
11857,74364,spec lacrimal gland anom,specified congenital anomalies of lacrimal gland
11858,74365,spec lacrimal pass anom,specified congenital anomalies of lacrimal passages
11859,74366,spec anomaly of orbit,specified congenital anomalies of orbit
11860,74369,anom eyelid/lacr/orb nec,"other congenital anomalies of eyelids, lacrimal system, and orbit"
11861,7438,eye anomalies nec,other specified anomalies of eye
11862,7439,eye anomaly nos,unspecified anomaly of eye
11863,74400,ear anom nos/impair hear,unspecified anomaly of ear with impairment of hearing
11864,74401,cong absence ext ear,absence of external ear
11865,74402,ex ear anm nec-impr hear,other anomalies of external ear with impairment of hearing
11866,74403,middle ear anomaly nec,"anomaly of middle ear, except ossicles"
11867,74404,anomalies ear ossicles,anomalies of ear ossicles
11868,74405,anomalies of inner ear,anomalies of inner ear
11869,74409,ear anom nec/impair hear,other anomalies of ear causing impairment of hearing
11870,7441,accessory auricle,accessory auricle
11871,74421,cong absence of ear lobe,"absence of ear lobe, congenital"
11872,74422,macrotia,macrotia
11873,74423,microtia,microtia
11874,74424,eustachian tube anom nec,specified anomalies of eustachian tube
11875,74429,ear anomalies nec,other specified anomalies of ear
11876,e9988,war inj:after cease nec,injury due to other war operations but occurring after cessation of hostilities
